hotel,is_canceled,lead_time,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,arrival_date_month_num,arrival_date,room_assignment_changed,total_stay_nights,total_people,is_adr_0,Agent_check,foreigner,arrival_weekday,customer_name,status
City Hotel,0,156,32,11,2,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,175.5,0,3,08,2017-08-11,0,5,3.0,0,1,1,4,Guest_3691,Expected
City Hotel,0,224,33,14,1,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,117.0,0,1,08,2017-08-14,1,2,2.0,0,1,1,0,Guest_3692,Expected
City Hotel,0,79,32,12,2,2,3,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,195.0,0,1,08,2017-08-12,0,4,3.0,0,1,1,5,Guest_3693,Expected
City Hotel,0,102,33,15,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,1,08,2017-08-15,0,1,2.0,0,1,1,1,Guest_3694,Expected
City Hotel,0,102,33,15,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,1,08,2017-08-15,0,1,2.0,0,1,1,1,Guest_3695,Expected
City Hotel,0,214,32,12,2,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,89.0,0,0,08,2017-08-12,0,4,2.0,0,1,0,5,Guest_3696,Expected
City Hotel,0,167,33,14,1,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,184.5,0,1,08,2017-08-14,0,2,3.0,0,1,1,0,Guest_3697,Expected
City Hotel,0,234,32,12,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,109.38,0,3,08,2017-08-12,0,4,2.0,0,1,1,5,Guest_3698,Expected
City Hotel,0,161,32,9,2,5,2,0.0,0,HB,Direct,Direct,0,0,0,1,0,Transient,148.5,0,0,08,2017-08-09,0,7,2.0,0,1,1,2,Guest_3699,Expected
City Hotel,0,262,33,13,2,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,179.1,0,0,08,2017-08-13,0,3,4.0,0,1,1,6,Guest_3700,Expected
City Hotel,0,3,32,6,4,6,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,1,0,Group,89.0,0,0,08,2017-08-06,0,10,2.0,0,1,1,6,Guest_3701,Expected
City Hotel,0,103,32,12,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,1,08,2017-08-12,0,4,2.0,0,1,1,5,Guest_3702,Expected
City Hotel,0,77,33,13,2,1,2,1.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,175.0,0,0,08,2017-08-13,0,3,3.0,0,1,1,6,Guest_3703,Expected
City Hotel,0,201,32,10,2,4,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,82.3,0,1,08,2017-08-10,0,6,2.0,0,1,1,3,Guest_3704,Expected
City Hotel,0,103,32,7,3,6,2,2.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,200.0,0,1,08,2017-08-07,0,9,4.0,0,1,1,0,Guest_3705,Expected
City Hotel,0,274,33,14,1,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,89.1,0,1,08,2017-08-14,0,2,2.0,0,1,1,0,Guest_3706,Expected
City Hotel,0,45,33,13,2,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,180.0,0,2,08,2017-08-13,0,3,3.0,0,1,1,6,Guest_3707,Expected
City Hotel,0,157,32,10,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,175.5,0,0,08,2017-08-10,0,6,2.0,0,1,1,3,Guest_3708,Expected
City Hotel,0,171,33,14,1,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,184.5,1,1,08,2017-08-14,0,2,3.0,0,1,1,0,Guest_3709,Expected
City Hotel,0,171,33,14,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,139.5,1,0,08,2017-08-14,0,2,2.0,0,1,1,0,Guest_3710,Expected
City Hotel,0,165,32,12,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient-Party,146.25,0,0,08,2017-08-12,1,4,2.0,0,1,1,5,Guest_3711,Expected
City Hotel,0,89,32,12,2,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,5,0,Transient,195.0,0,2,08,2017-08-12,1,4,3.0,0,1,1,5,Guest_3712,Expected
City Hotel,0,46,32,12,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,160.0,0,1,08,2017-08-12,0,4,2.0,0,1,1,5,Guest_3713,Expected
City Hotel,0,182,33,14,1,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,175.5,0,0,08,2017-08-14,0,2,3.0,0,1,1,0,Guest_3714,Expected
City Hotel,0,209,32,11,2,3,2,2.0,0,BB,Direct,Direct,0,0,0,1,0,Transient,198.0,0,1,08,2017-08-11,0,5,4.0,0,1,1,4,Guest_3715,Expected
City Hotel,0,5,33,14,1,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,220.0,0,2,08,2017-08-14,1,2,3.0,0,1,1,0,Guest_3716,Expected
City Hotel,0,305,33,13,2,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,124.5,0,2,08,2017-08-13,1,3,3.0,0,1,1,6,Guest_3717,Expected
City Hotel,0,1,33,15,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,200.0,0,0,08,2017-08-15,0,1,2.0,0,1,1,1,Guest_3718,Expected
City Hotel,0,139,32,9,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,111.6,0,0,08,2017-08-09,0,7,2.0,0,1,1,2,Guest_3719,Expected
City Hotel,0,139,32,9,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,111.6,0,0,08,2017-08-09,0,7,2.0,0,1,1,2,Guest_3720,Expected
City Hotel,0,4,33,13,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,200.0,0,1,08,2017-08-13,0,3,2.0,0,1,1,6,Guest_3721,Expected
City Hotel,0,4,33,15,0,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,290.0,0,0,08,2017-08-15,0,1,4.0,0,1,1,1,Guest_3722,Expected
City Hotel,0,203,32,7,3,6,2,0.0,0,HB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,80.1,0,0,08,2017-08-07,0,9,2.0,0,1,1,0,Guest_3723,Expected
City Hotel,0,156,32,10,2,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,91.75,0,1,08,2017-08-10,1,6,2.0,0,1,1,3,Guest_3724,Expected
City Hotel,0,126,32,12,2,2,2,2.0,0,HB,Online TA,TA/TO,0,0,0,1,0,Transient,198.44,0,0,08,2017-08-12,0,4,4.0,0,1,1,5,Guest_3725,Expected
City Hotel,0,3,33,13,2,1,1,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,180.0,0,1,08,2017-08-13,0,3,1.0,0,1,1,6,Guest_3726,Expected
City Hotel,0,210,33,13,2,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,211.5,0,0,08,2017-08-13,0,3,4.0,0,1,1,6,Guest_3727,Expected
City Hotel,0,50,33,14,1,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,160.0,0,1,08,2017-08-14,0,2,2.0,0,1,1,0,Guest_3728,Expected
City Hotel,0,173,32,10,2,4,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,173.7,0,1,08,2017-08-10,0,6,2.0,0,1,1,3,Guest_3729,Expected
City Hotel,0,0,33,15,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,219.0,0,0,08,2017-08-15,0,1,2.0,0,1,0,1,Guest_3730,Expected
City Hotel,0,0,33,15,0,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,199.0,0,0,08,2017-08-15,0,1,3.0,0,1,0,1,Guest_3731,Expected
City Hotel,0,222,32,11,2,3,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,202.5,0,0,08,2017-08-11,0,5,4.0,0,1,1,4,Guest_3732,Expected
City Hotel,0,89,32,12,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,5,0,Transient,125.0,0,2,08,2017-08-12,1,4,2.0,0,1,1,5,Guest_3733,Expected
City Hotel,0,173,32,10,2,4,2,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,173.7,0,1,08,2017-08-10,0,6,2.0,0,1,1,3,Guest_3734,Expected
City Hotel,0,170,33,15,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,139.5,1,1,08,2017-08-15,0,1,2.0,0,1,1,1,Guest_3735,Expected
City Hotel,0,10,32,12,2,2,0,3.0,0,BB,Direct,Direct,0,0,0,1,0,Transient-Party,6.0,0,1,08,2017-08-12,1,4,3.0,0,0,1,5,Guest_3736,Expected
City Hotel,0,10,32,12,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,1,0,Transient-Party,99.0,0,0,08,2017-08-12,1,4,2.0,0,0,1,5,Guest_3737,Expected
City Hotel,0,58,33,15,0,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,180.0,0,1,08,2017-08-15,1,1,3.0,0,1,0,1,Guest_3738,Expected
City Hotel,0,154,32,9,2,5,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,121.43,0,0,08,2017-08-09,0,7,2.0,0,1,1,2,Guest_3739,Expected
City Hotel,0,170,33,15,0,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,130.5,0,1,08,2017-08-15,0,1,2.0,0,1,1,1,Guest_3740,Expected
City Hotel,0,72,33,13,2,1,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,160.0,0,1,08,2017-08-13,0,3,2.0,0,1,1,6,Guest_3741,Expected
City Hotel,0,9,33,13,2,1,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,99.0,0,2,08,2017-08-13,0,3,2.0,0,1,1,6,Guest_3742,Expected
City Hotel,0,166,33,14,1,1,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,148.5,0,1,08,2017-08-14,0,2,3.0,0,1,1,0,Guest_3743,Expected
City Hotel,0,166,32,12,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,1,0,Transient-Party,146.25,0,0,08,2017-08-12,1,4,2.0,0,1,1,5,Guest_3744,Expected
City Hotel,0,113,33,13,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,1,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_3745,Expected
City Hotel,0,66,33,13,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,160.0,0,1,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_3746,Expected
City Hotel,0,180,32,9,2,6,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,112.5,0,1,08,2017-08-09,0,8,2.0,0,1,1,2,Guest_3747,Expected
City Hotel,0,278,33,13,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,89.1,0,1,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_3748,Expected
City Hotel,0,93,33,13,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,145.0,0,0,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_3749,Expected
City Hotel,0,87,33,13,2,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,200.0,0,2,08,2017-08-13,0,4,3.0,0,1,1,6,Guest_3750,Expected
City Hotel,0,53,33,15,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,160.0,0,1,08,2017-08-15,0,2,2.0,0,1,0,1,Guest_3751,Expected
City Hotel,0,34,33,16,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,239.0,1,1,08,2017-08-16,0,1,3.0,0,1,1,2,Guest_3752,Expected
City Hotel,0,34,33,16,0,1,2,0.0,0,SC,Online TA,TA/TO,0,0,0,1,0,Transient,160.0,0,1,08,2017-08-16,0,1,2.0,0,1,1,2,Guest_3753,Expected
City Hotel,0,196,33,14,1,2,2,0.0,0,SC,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,71.1,0,0,08,2017-08-14,0,3,2.0,0,1,1,0,Guest_3754,Expected
City Hotel,0,29,33,15,0,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient-Party,80.0,0,1,08,2017-08-15,0,2,2.0,0,0,0,1,Guest_3755,Expected
City Hotel,0,113,33,13,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,164.0,1,1,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_3756,Expected
City Hotel,0,0,33,16,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,139.0,0,0,08,2017-08-16,0,1,2.0,0,0,0,2,Guest_3757,Expected
City Hotel,0,28,33,14,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,160.0,0,0,08,2017-08-14,0,3,2.0,0,1,1,0,Guest_3758,Expected
City Hotel,0,111,33,14,1,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,225.0,0,2,08,2017-08-14,0,3,3.0,0,1,1,0,Guest_3759,Expected
City Hotel,0,97,33,15,0,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,125.0,0,1,08,2017-08-15,0,2,2.0,0,1,1,1,Guest_3760,Expected
City Hotel,0,28,33,16,0,1,1,0.0,0,BB,Corporate,Corporate,0,0,0,0,0,Transient,65.0,0,0,08,2017-08-16,0,1,1.0,0,0,0,2,Guest_3761,Expected
City Hotel,0,172,32,12,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,130.5,0,1,08,2017-08-12,0,5,2.0,0,1,1,5,Guest_3762,Expected
City Hotel,0,63,33,15,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,89.1,0,2,08,2017-08-15,0,2,2.0,0,1,1,1,Guest_3763,Expected
City Hotel,0,62,33,15,0,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,126.0,0,3,08,2017-08-15,0,2,2.0,0,1,1,1,Guest_3764,Expected
City Hotel,0,119,33,14,1,2,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,244.0,0,0,08,2017-08-14,0,3,4.0,0,1,1,0,Guest_3765,Expected
City Hotel,0,141,33,15,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,80.1,0,2,08,2017-08-15,0,2,2.0,0,1,1,1,Guest_3766,Expected
City Hotel,0,141,33,15,0,2,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,0,0,Transient,80.1,0,0,08,2017-08-15,0,2,2.0,0,1,1,1,Guest_3767,Expected
City Hotel,0,83,33,13,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,150.0,0,1,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_3768,Expected
City Hotel,0,71,33,14,1,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,125.46,0,1,08,2017-08-14,0,3,1.0,0,1,1,0,Guest_3769,Expected
City Hotel,0,209,33,14,1,2,2,0.0,0,HB,Direct,Direct,0,0,0,1,0,Transient,188.0,0,1,08,2017-08-14,0,3,2.0,0,1,1,0,Guest_3770,Expected
City Hotel,0,208,33,14,1,2,2,2.0,0,HB,Direct,Direct,0,0,0,0,0,Transient,249.0,0,0,08,2017-08-14,0,3,4.0,0,1,1,0,Guest_3771,Expected
City Hotel,0,171,32,12,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,130.5,0,3,08,2017-08-12,0,5,2.0,0,1,1,5,Guest_3772,Expected
City Hotel,0,83,33,14,1,2,2,1.0,0,BB,Direct,Direct,0,0,0,1,0,Transient,135.0,0,3,08,2017-08-14,0,3,3.0,0,0,1,0,Guest_3773,Expected
City Hotel,0,72,33,16,0,1,3,0.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,267.0,0,3,08,2017-08-16,0,1,3.0,0,1,1,2,Guest_3774,Expected
City Hotel,0,192,33,13,2,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,157.5,0,2,08,2017-08-13,0,4,3.0,0,1,1,6,Guest_3775,Expected
City Hotel,0,75,33,16,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,200.0,0,1,08,2017-08-16,0,1,3.0,0,1,1,2,Guest_3776,Expected
City Hotel,0,190,32,12,2,3,2,3.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,326.5,0,2,08,2017-08-12,0,5,5.0,0,1,0,5,Guest_3777,Expected
City Hotel,0,71,33,13,2,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,140.0,0,1,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_3778,Expected
City Hotel,0,27,33,14,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,160.0,0,3,08,2017-08-14,0,3,2.0,0,1,1,0,Guest_3779,Expected
City Hotel,0,48,33,15,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,180.0,0,3,08,2017-08-15,0,2,3.0,0,1,1,1,Guest_3780,Expected
City Hotel,0,0,33,16,0,1,2,2.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,259.0,0,1,08,2017-08-16,0,1,4.0,0,0,1,2,Guest_3781,Expected
City Hotel,0,25,33,14,1,2,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,169.0,0,1,08,2017-08-14,0,3,2.0,0,1,1,0,Guest_3782,Expected
City Hotel,0,45,33,16,0,1,2,2.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,259.0,0,0,08,2017-08-16,0,1,4.0,0,1,1,2,Guest_3783,Expected
City Hotel,0,0,33,16,0,1,2,0.0,0,SC,Direct,Direct,0,0,0,0,0,Transient,139.0,0,0,08,2017-08-16,0,1,2.0,0,1,0,2,Guest_3784,Expected
City Hotel,0,75,33,15,0,2,1,0.0,0,SC,Online TA,TA/TO,0,0,0,1,0,Transient,130.0,0,1,08,2017-08-15,0,2,1.0,0,1,1,1,Guest_3785,Expected
City Hotel,0,47,33,16,0,1,1,2.0,0,BB,Direct,Direct,0,0,0,1,0,Transient,145.0,0,0,08,2017-08-16,1,1,3.0,0,1,1,2,Guest_3786,Expected
City Hotel,0,46,33,16,0,1,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,154.0,0,1,08,2017-08-16,1,1,2.0,0,1,0,2,Guest_3787,Expected
City Hotel,0,190,32,12,2,3,2,3.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,326.5,0,2,08,2017-08-12,0,5,5.0,0,1,1,5,Guest_3788,Expected
City Hotel,0,173,33,14,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,112.5,0,1,08,2017-08-14,0,3,2.0,0,1,1,0,Guest_3789,Expected
City Hotel,0,173,33,14,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,112.5,0,1,08,2017-08-14,0,3,2.0,0,1,1,0,Guest_3790,Expected
City Hotel,0,173,33,14,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,112.5,0,1,08,2017-08-14,0,3,2.0,0,1,1,0,Guest_3791,Expected
City Hotel,0,173,33,14,1,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,112.5,0,1,08,2017-08-14,0,3,2.0,0,1,1,0,Guest_3792,Expected
City Hotel,0,288,33,17,1,3,2,1.0,1,HB,Direct,Direct,0,0,0,3,0,Transient,44.0,0,3,08,2017-08-17,0,4,4.0,0,1,1,3,Guest_3793,Expected
City Hotel,0,223,32,8,2,7,2,0.0,0,BB,Online TA,TA/TO,0,0,0,2,0,Transient,132.11,0,1,08,2017-08-08,0,9,2.0,0,1,1,1,Guest_3794,Expected
City Hotel,0,47,33,14,1,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,160.0,0,1,08,2017-08-14,0,3,2.0,0,1,1,0,Guest_3795,Expected
City Hotel,0,140,33,13,2,2,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,112.5,0,0,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_3796,Expected
City Hotel,0,113,33,14,1,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,195.0,0,1,08,2017-08-14,0,3,3.0,0,1,1,0,Guest_3797,Expected
City Hotel,0,113,32,12,2,3,2,2.0,0,HB,Direct,Direct,0,0,0,0,0,Transient,240.0,1,1,08,2017-08-12,0,5,4.0,0,1,1,5,Guest_3798,Expected
City Hotel,0,48,33,15,0,2,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,180.0,0,3,08,2017-08-15,0,2,3.0,0,1,1,1,Guest_3799,Expected
City Hotel,0,45,33,13,2,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,109.44,0,0,08,2017-08-13,0,4,2.0,0,1,1,6,Guest_3800,Expected
City Hotel,0,208,33,14,1,2,2,2.0,1,HB,Direct,Direct,0,0,0,1,0,Transient,240.0,0,1,08,2017-08-14,0,3,5.0,0,1,1,0,Guest_3801,Expected
City Hotel,0,95,32,12,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,155.0,0,1,08,2017-08-12,0,5,2.0,0,1,1,5,Guest_3802,Expected
City Hotel,0,71,33,14,1,2,1,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,125.46,0,1,08,2017-08-14,0,3,1.0,0,1,1,0,Guest_3803,Expected
City Hotel,0,95,32,12,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,145.0,0,1,08,2017-08-12,0,5,2.0,0,1,1,5,Guest_3804,Expected
City Hotel,0,152,32,10,2,5,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,109.87,0,1,08,2017-08-10,0,7,2.0,0,1,1,3,Guest_3805,Expected
City Hotel,0,295,33,15,0,3,2,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,125.1,0,2,08,2017-08-15,0,3,3.0,0,1,1,1,Guest_3806,Expected
City Hotel,0,106,33,13,2,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,2,0,Transient,154.0,0,1,08,2017-08-13,0,5,2.0,0,1,1,6,Guest_3807,Expected
City Hotel,0,106,33,13,2,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient,195.0,0,1,08,2017-08-13,0,5,3.0,0,1,1,6,Guest_3808,Expected
City Hotel,0,41,33,14,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,131.2,0,0,08,2017-08-14,0,4,2.0,0,1,1,0,Guest_3809,Expected
City Hotel,0,105,33,13,2,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,95.0,0,1,08,2017-08-13,0,5,2.0,0,1,1,6,Guest_3810,Expected
City Hotel,0,105,33,13,2,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,95.0,0,1,08,2017-08-13,0,5,2.0,0,1,1,6,Guest_3811,Expected
City Hotel,0,504,32,12,2,4,2,0.0,0,BB,Offline TA/TO,TA/TO,0,0,0,1,0,Transient-Party,101.33,0,1,08,2017-08-12,0,6,2.0,0,1,1,5,Guest_3812,Expected
City Hotel,0,101,33,16,0,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,225.0,0,2,08,2017-08-16,0,2,3.0,0,1,1,2,Guest_3813,Expected
City Hotel,0,186,33,15,0,3,2,1.0,0,HB,Online TA,TA/TO,0,0,0,0,0,Transient,199.8,1,3,08,2017-08-15,0,3,3.0,0,1,1,1,Guest_3814,Expected
City Hotel,0,108,33,14,1,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient-Party,155.0,0,1,08,2017-08-14,0,4,2.0,0,1,1,0,Guest_3815,Expected
City Hotel,0,108,33,14,1,3,1,0.0,0,BB,Online TA,TA/TO,0,0,0,1,0,Transient-Party,155.0,0,3,08,2017-08-14,0,4,1.0,0,1,1,0,Guest_3816,Expected
City Hotel,0,91,33,17,0,1,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,230.0,0,2,08,2017-08-17,0,1,3.0,0,1,1,3,Guest_3817,Expected
City Hotel,0,178,32,12,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,130.5,0,0,08,2017-08-12,0,6,2.0,0,1,1,5,Guest_3818,Expected
City Hotel,0,178,32,12,2,4,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,139.5,1,0,08,2017-08-12,0,6,2.0,0,1,1,5,Guest_3819,Expected
City Hotel,0,75,33,14,1,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,130.0,0,1,08,2017-08-14,0,4,2.0,0,1,1,0,Guest_3820,Expected
City Hotel,0,78,33,16,0,2,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,209.0,1,2,08,2017-08-16,0,2,3.0,0,1,1,2,Guest_3821,Expected
City Hotel,0,73,33,14,1,3,3,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,200.0,0,0,08,2017-08-14,0,4,3.0,0,1,1,0,Guest_3822,Expected
City Hotel,0,51,33,14,1,3,2,1.0,0,BB,Direct,Direct,0,0,0,0,0,Transient,146.0,0,1,08,2017-08-14,0,4,3.0,0,1,1,0,Guest_3823,Expected
City Hotel,0,191,33,13,2,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,112.5,0,0,08,2017-08-13,0,5,2.0,0,1,1,6,Guest_3824,Expected
City Hotel,0,94,33,15,0,3,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,145.0,0,2,08,2017-08-15,0,3,2.0,0,1,1,1,Guest_3825,Expected
City Hotel,0,191,33,13,2,3,2,0.0,0,SC,Online TA,TA/TO,0,0,0,0,0,Transient,121.5,1,0,08,2017-08-13,0,5,2.0,0,1,1,6,Guest_3826,Expected
City Hotel,0,120,33,16,0,2,2,0.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,98.1,1,0,08,2017-08-16,0,2,2.0,0,1,1,2,Guest_3827,Expected
City Hotel,0,11,33,14,1,3,1,1.0,0,BB,Online TA,TA/TO,0,0,0,0,0,Transient,136.0,0,1,08,2017-08-14,0,4,2.0,0,1,1,0,Guest_3828,Expected
City Hotel,0,77,33,15,0,3,3,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient-Party,179.5,0,1,08,2017-08-15,0,3,3.0,0,1,1,1,Guest_3829,Expected
City Hotel,0,77,33,15,0,3,2,0.0,0,BB,Direct,Direct,0,0,0,0,0,Transient-Party,117.0,0,1,08,2017-08-15,0,3,2.0,0,1,1,1,Guest_3830,Expected
